Start Time  Tuesday January 11 2022 18:24:02,,,,,,,
Bitrate   500 kbit/s,,,,,,,
Operating Mode  Std Ext ErrDet,,,,,,,
Driver Version  4.1.212.0,,,,,,,
Bus,No,Time,State,ID (hex),DLC,Data (hex),ASCII
USB-to-CAN V2 compact  CAN-1,"2,040",01:02.9,      ,582,8,60 03 18 01 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"2,041",01:02.9,      ,602,8,2F 03 18 02 FF 00 00 00,/.......
USB-to-CAN V2 compact  CAN-1,"2,042",01:02.9,      ,582,8,60 03 18 02 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"2,043",01:02.9,      ,602,8,2B 03 18 03 BC 02 00 00,+.......
USB-to-CAN V2 compact  CAN-1,"2,044",01:02.9,      ,582,8,60 03 18 03 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"2,045",01:02.9,      ,602,8,2B 03 18 05 00 00 00 00,+.......
USB-to-CAN V2 compact  CAN-1,"2,046",01:02.9,      ,582,8,60 03 18 05 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"2,047",01:02.9,      ,703,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,048",01:02.9,      ,602,8,2F 03 1A 00 00 00 00 00,/.......
USB-to-CAN V2 compact  CAN-1,"2,049",01:02.9,      ,582,8,60 03 1A 00 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"2,050",01:03.0,      ,602,8,23 03 1A 01 08 00 22 20,"#....."" "
USB-to-CAN V2 compact  CAN-1,"2,051",01:03.0,      ,582,8,60 03 1A 01 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"2,052",01:03.0,      ,602,8,23 03 1A 02 08 00 23 20,#.....# 
USB-to-CAN V2 compact  CAN-1,"2,053",01:03.0,      ,582,8,60 03 1A 02 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"2,054",01:03.0,      ,602,8,23 03 1A 03 08 01 20 20,#.....  
USB-to-CAN V2 compact  CAN-1,"2,055",01:03.0,      ,582,8,60 03 1A 03 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"2,056",01:03.0,      ,602,8,23 03 1A 04 08 02 20 20,#.....  
USB-to-CAN V2 compact  CAN-1,"2,057",01:03.0,      ,582,8,60 03 1A 04 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"2,058",01:03.0,      ,602,8,23 03 1A 05 08 01 24 20,#.....$ 
USB-to-CAN V2 compact  CAN-1,"2,059",01:03.0,      ,582,8,60 03 1A 05 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"2,060",01:03.0,      ,602,8,23 03 1A 06 08 02 24 20,#.....$ 
USB-to-CAN V2 compact  CAN-1,"2,061",01:03.0,      ,582,8,60 03 1A 06 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"2,062",01:03.0,      ,602,8,23 03 1A 07 08 03 24 20,#.....$ 
USB-to-CAN V2 compact  CAN-1,"2,063",01:03.0,      ,582,8,60 03 1A 07 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"2,064",01:03.0,      ,602,8,23 03 1A 08 08 04 24 20,#.....$ 
USB-to-CAN V2 compact  CAN-1,"2,065",01:03.0,      ,582,8,60 03 1A 08 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"2,066",01:03.0,      ,602,8,2F 03 1A 00 08 00 00 00,/.......
USB-to-CAN V2 compact  CAN-1,"2,067",01:03.0,      ,582,8,60 03 1A 00 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"2,068",01:03.1,      ,602,8,23 03 18 01 82 04 00 00,#.......
USB-to-CAN V2 compact  CAN-1,"2,069",01:03.1,      ,582,8,60 03 18 01 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"2,070",01:03.1,      ,602,8,23 00 14 01 02 02 00 80,#.......
USB-to-CAN V2 compact  CAN-1,"2,071",01:03.1,      ,582,8,60 00 14 01 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"2,072",01:03.1,      ,602,8,2F 00 16 00 00 00 00 00,/.......
USB-to-CAN V2 compact  CAN-1,"2,073",01:03.1,      ,582,8,60 00 16 00 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"2,074",01:03.1,      ,602,8,23 00 16 01 08 01 14 20,#...... 
USB-to-CAN V2 compact  CAN-1,"2,075",01:03.1,      ,582,8,60 00 16 01 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"2,076",01:03.1,      ,602,8,23 00 16 02 08 02 14 20,#...... 
USB-to-CAN V2 compact  CAN-1,"2,077",01:03.1,      ,582,8,60 00 16 02 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"2,078",01:03.1,      ,602,8,23 00 16 03 08 03 14 20,#...... 
USB-to-CAN V2 compact  CAN-1,"2,079",01:03.1,      ,582,8,60 00 16 03 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"2,080",01:03.1,      ,602,8,23 00 16 04 08 04 14 20,#...... 
USB-to-CAN V2 compact  CAN-1,"2,081",01:03.1,      ,582,8,60 00 16 04 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"2,082",01:03.1,      ,602,8,23 00 16 05 08 05 14 20,#...... 
USB-to-CAN V2 compact  CAN-1,"2,083",01:03.1,      ,582,8,60 00 16 05 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"2,084",01:03.1,      ,602,8,23 00 16 06 08 06 14 20,#...... 
USB-to-CAN V2 compact  CAN-1,"2,085",01:03.1,      ,582,8,60 00 16 06 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"2,086",01:03.2,      ,602,8,23 00 16 07 10 00 15 20,#...... 
USB-to-CAN V2 compact  CAN-1,"2,087",01:03.2,      ,582,8,60 00 16 07 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"2,088",01:03.2,      ,602,8,2F 00 16 00 07 00 00 00,/.......
USB-to-CAN V2 compact  CAN-1,"2,089",01:03.2,      ,582,8,60 00 16 00 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"2,090",01:03.2,      ,602,8,23 00 14 01 02 02 00 00,#.......
USB-to-CAN V2 compact  CAN-1,"2,091",01:03.2,      ,582,8,60 00 14 01 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"2,092",01:03.2,      ,0,2,01 02,..
USB-to-CAN V2 compact  CAN-1,"2,093",01:03.2,      ,602,8,2B 17 10 00 64 00 00 00,+...d...
USB-to-CAN V2 compact  CAN-1,"2,094",01:03.2,      ,582,8,60 17 10 00 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"2,095",01:03.2,      ,706,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,096",01:03.3,      ,702,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,097",01:03.3,      ,602,8,2B 17 10 00 00 00 00 00,+.......
USB-to-CAN V2 compact  CAN-1,"2,098",01:03.3,      ,582,8,60 17 10 00 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"2,099",01:03.3,      ,602,8,2B 17 10 00 2C 01 00 00,"+...,..."
USB-to-CAN V2 compact  CAN-1,"2,100",01:03.3,      ,582,8,60 17 10 00 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"2,101",01:03.4,      ,703,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,102",01:03.6,      ,702,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,103",01:03.6,      ,704,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,104",01:03.8,      ,705,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,105",01:03.8,      ,703,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,106",01:03.8,      ,602,8,2B 00 20 00 00 00 00 00,+. .....
USB-to-CAN V2 compact  CAN-1,"2,107",01:03.8,      ,182,4,00 00 00 00,....
USB-to-CAN V2 compact  CAN-1,"2,108",01:03.8,      ,282,2,00 00,..
USB-to-CAN V2 compact  CAN-1,"2,109",01:03.8,      ,582,8,60 00 20 00 00 00 00 00,`. .....
USB-to-CAN V2 compact  CAN-1,"2,110",01:03.9,      ,202,8,FF FF 00 E0 FF 7F 00 01,.......
USB-to-CAN V2 compact  CAN-1,"2,111",01:03.9,      ,202,8,FF FF 00 00 00 00 05 05,........
USB-to-CAN V2 compact  CAN-1,"2,112",01:03.9,      ,702,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,113",01:04.2,      ,706,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,114",01:04.2,      ,702,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,115",01:04.3,      ,703,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,116",01:04.5,      ,702,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,117",01:04.6,      ,704,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,118",01:04.7,      ,703,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,119",01:04.8,      ,705,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,120",01:04.8,      ,702,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,121",01:05.1,      ,702,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,122",01:05.1,      ,703,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,123",01:05.2,      ,706,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,124",01:05.4,      ,702,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,125",01:05.6,      ,703,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,126",01:05.6,      ,704,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,127",01:05.7,      ,702,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,128",01:05.8,      ,705,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,129",01:06.0,      ,703,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,130",01:06.0,      ,702,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,131",01:06.2,      ,706,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,132",01:06.3,      ,702,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,133",01:06.4,      ,703,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,134",01:06.6,      ,702,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,135",01:06.6,      ,704,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,136",01:06.8,      ,705,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,137",01:06.9,      ,703,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,138",01:06.9,      ,202,8,FF FF 00 E0 FF 7F 00 01,.......
USB-to-CAN V2 compact  CAN-1,"2,139",01:06.9,      ,602,8,2B 02 20 0C 05 05 00 00,+. .....
USB-to-CAN V2 compact  CAN-1,"2,140",01:06.9,      ,582,8,60 02 20 0C 00 00 00 00,`. .....
USB-to-CAN V2 compact  CAN-1,"2,141",01:06.9,      ,702,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,142",01:07.2,      ,706,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,143",01:07.2,      ,702,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,144",01:07.3,      ,703,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,145",01:07.5,      ,702,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,146",01:07.6,      ,704,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,147",01:07.7,      ,703,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,148",01:07.8,      ,705,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,149",01:07.8,      ,702,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,150",01:08.1,      ,702,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,151",01:08.2,      ,703,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,152",01:08.2,      ,706,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,153",01:08.4,      ,702,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,154",01:08.6,      ,703,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,155",01:08.6,      ,704,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,156",01:08.7,      ,702,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,157",01:08.8,      ,705,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,158",01:09.0,      ,702,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,159",01:09.1,      ,703,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,160",01:09.2,      ,706,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,161",01:09.3,      ,702,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,162",01:09.5,      ,703,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,163",01:09.6,      ,702,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,164",01:09.6,      ,704,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,165",01:09.8,      ,705,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,166",01:09.9,      ,702,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,167",01:09.9,      ,703,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,168",01:10.2,      ,706,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,169",01:10.2,      ,702,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,170",01:10.4,      ,703,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,171",01:10.5,      ,702,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,172",01:10.6,      ,704,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,173",01:10.8,      ,705,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,174",01:10.8,      ,703,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,175",01:10.8,      ,702,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,176",01:11.1,      ,702,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,177",01:11.2,      ,706,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,178",01:11.2,      ,703,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,179",01:11.4,      ,702,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,180",01:11.6,      ,704,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,181",01:11.7,      ,703,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,182",01:11.7,      ,702,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,183",01:11.8,      ,705,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,184",01:12.0,      ,702,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,185",01:12.1,      ,703,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,186",01:12.2,      ,706,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,187",01:12.3,      ,702,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,188",01:12.6,      ,703,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,189",01:12.6,      ,702,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,190",01:12.6,      ,704,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,191",01:12.8,      ,705,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,192",01:12.9,      ,702,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,193",01:13.0,      ,703,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,194",01:13.2,      ,706,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,195",01:13.2,      ,702,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,196",01:13.4,      ,703,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,197",01:13.5,      ,702,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,198",01:13.6,      ,704,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,199",01:13.8,      ,705,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,200",01:13.8,      ,702,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,201",01:13.9,      ,703,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,202",01:14.1,      ,702,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,203",01:14.2,      ,706,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,204",01:14.3,      ,703,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,205",01:14.4,      ,702,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,206",01:14.6,      ,704,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,207",01:14.7,      ,702,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,208",01:14.7,      ,703,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,209",01:14.8,      ,705,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,210",01:15.0,      ,702,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,211",01:15.2,      ,703,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,212",01:15.2,      ,706,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,213",01:15.3,      ,702,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,214",01:15.6,      ,703,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,215",01:15.6,      ,702,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,216",01:15.6,      ,704,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,217",01:15.8,      ,705,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,218",01:15.9,      ,702,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,219",01:16.1,      ,703,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,220",01:16.2,      ,706,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,221",01:16.2,      ,702,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,222",01:16.5,      ,703,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,223",01:16.5,      ,702,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,224",01:16.6,      ,704,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,225",01:16.8,      ,705,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,226",01:16.8,      ,702,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,227",01:16.9,      ,703,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,228",01:17.1,      ,702,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,229",01:17.2,      ,706,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,230",01:17.4,      ,703,1,5,.
USB-to-CAN V2 compact  CAN-1,"2,231",01:17.4,      ,702,1,5,.
